Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
14.65,1,0.46343986485865507,52.2666,13.0,4.268915538017741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
9.3,0,0.559702723808893,107.0964,15.0,5.199925655100029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
12.857645184135976,1,0.5233219224345589,237.5222,37.0,7.436292185712376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
14.5,0,0.2691866239498337,163.921,23.0,5.832085152240763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8.365,0,0.41572090307697107,37.9506,25.0,4.194691622170827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.5,1,0.26152573331278417,79.496,23.0,5.172044400132528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7.365,0,0.5428471533414372,94.712,25.0,5.05970933733305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
21.1,1,0.27465479550001354,130.4994,25.0,5.684510915922126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0,0.4588250813218577,117.4492,37.0,5.314528775735334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.5,0,0.42070338485766273,253.6724,23.0,6.864700948201971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12.85,0,0.3134268216079774,254.904,15.0,6.123528608566417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
14.0,0,0.31146989412637033,216.6192,13.0,6.116229950187404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
18.35,1,0.4551330030206745,86.3882,18.0,5.257273335699042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12.857645184135976,1,0.34263787228123604,210.9928,37.0,3.3496927817874838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7.155,1,0.5523617043624002,33.6874,20.0,4.789211214456805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5.82,1,0.4259920704292254,257.633,18.0,6.731028164157379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
18.0,1,0.5224076028401947,88.2514,35.0,5.225737902125539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.06,1,0.35295097318993995,57.6904,23.0,4.222102579357054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
15.6,0,0.35589176842843334,241.3854,20.0,6.060515350656259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0,0.31191805595096433,192.5162,37.0,6.1428473789976445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12.3,0,0.3744248891107974,191.053,18.0,6.288719459600859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
15.0,1,0.42726496251030527,238.0248,18.0,5.505562958244151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
18.2,0,0.23268057194292488,141.218,35.0,6.077413943764675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
20.5,0,0.28512329127524133,154.034,23.0,5.833877475788919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8.27,1,0.5041348123974914,183.6924,23.0,5.051518846811994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.857645184135976,0,0.4601176557895247,52.7324,37.0,5.856654392265939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8.93,0,0.3051598982413232,154.534,25.0,5.914358473632135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6.215,1,0.368163241809382,225.8062,15.0,6.179107695434377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
20.25,1,0.24564930088245318,190.7162,20.0,4.9215374227543744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7.895,1,0.3945612561587545,57.7588,13.0,4.912528983899371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
19.35,1,0.36740403251021814,77.0644,35.0,5.7388249517596455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.695,0,0.4847948741093746,160.2604,25.0,5.5090542696640075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0,0.30195851220206116,185.0608,37.0,4.164381925312619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8.21,0,0.3557338361062859,87.6198,20.0,4.901513545519878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7.3,0,0.44192519191490703,146.8076,20.0,5.081714665475516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
20.0,1,0.47039257377172844,107.4622,25.0,6.4054673942682765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.865,0,0.3939820050702448,165.3526,23.0,4.918326607367172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.857645184135976,0,0.5688097178690935,42.2138,37.0,2.3097248103880537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.35,1,0.2916788236928196,234.0958,24.0,4.011879536060381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.0,1,0.47462471114074845,183.5634,23.0,6.76756493603207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18.7,0,0.4719259315930046,121.7072,13.0,5.096584998492768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
12.857645184135976,1,0.444689430230904,115.9466,37.0,6.562616603355016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10.6,0,0.3843902711715327,232.8642,25.0,6.317581711190438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.655,0,0.5604827204671704,144.0102,15.0,5.406435526893613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
12.857645184135976,0,0.5773406292987963,43.9428,37.0,3.0138527490950815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.195,0,0.3729439308898588,35.3558,13.0,3.443330532701533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8.06,0,0.3295192786317349,230.2326,24.0,4.385504506233243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.35,1,0.4709651150756336,227.1062,24.0,3.403304661022189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6.46,1,0.3663355960173426,146.9102,25.0,5.505126010793533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.5,0,0.41727521622691416,157.792,18.0,6.515351929938041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
16.2,0,0.3694868171641064,190.8162,20.0,5.960237220832895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
19.1,0,0.5625143518313499,173.1422,13.0,6.07523245160151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
5.48,0,0.24734079616220195,83.025,23.0,5.1529842600455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6.055,0,0.3146496954023954,158.7578,23.0,5.625520944664836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.6,0,0.2902684672045723,186.6214,35.0,6.198132946606964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6.135,0,0.5774408302539284,160.2236,24.0,3.688508158999148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8.43,0,0.2587600227939401,197.9768,25.0,4.948229179965024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8.27,1,0.5037340076240342,185.9924,35.0,4.171182811220405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
10.195,1,0.2319401847380325,197.111,23.0,4.511500713382628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
14.0,0,0.3071629214428705,129.531,13.0,5.620237067771866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8.01,0,0.4128275793980997,36.8532,23.0,4.471139777399429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16.25,0,0.3857394950928179,125.8046,25.0,4.460402826902027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.35,0,0.3634694450242859,219.6166,18.0,6.316763321379158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12.857645184135976,1,0.4156428725877602,186.5924,37.0,6.910150968882926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17.75,0,0.3804644137223337,145.1444,25.0,5.499434855472854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.78,0,0.24428471087965065,147.2102,23.0,5.505126010793533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17.75,1,0.5392763810097243,241.0538,25.0,4.966375414684906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0,0.386000055929905,62.5536,37.0,5.2926810405262605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8.5,0,0.4611014923279686,51.5324,23.0,4.632021143969075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.3,0,0.34864021784040766,123.7388,20.0,5.3056282840093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15.85,0,0.4756285367216346,58.7904,25.0,4.222102579357054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10.8,0,0.4354171292756494,193.7504,25.0,6.727072985371093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.26,0,0.2890177629036925,117.415,24.0,4.009293535659419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
18.7,0,0.3865793960133107,85.3566,13.0,4.231823000733306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
16.0,0,0.3855073515846443,224.3404,13.0,6.693351770003704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8.895,0,0.49948064205476655,113.1544,35.0,6.607340486163909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
11.1,0,0.2201045577377782,82.3908,20.0,5.092025337518715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18.85,0,0.45018503008212024,128.9336,13.0,5.036186150844359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7.905,0,0.4006766692347125,230.2694,13.0,6.195510593756626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
14.7,0,0.27554241812029506,143.8128,25.0,6.116229950187404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.6,1,0.34661202613094694,121.1072,20.0,4.742669505879432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
16.0,1,0.5577019354669486,157.6972,13.0,6.088590900944972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
12.857645184135976,0,0.6278452378725872,263.1884,37.0,4.12745217749595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.857645184135976,1,0.44381960111731106,154.463,37.0,6.094461634062923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
13.35,0,0.3383792703500143,239.3564,15.0,6.151831880080753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
20.1,0,0.49988081826034975,109.6228,24.0,2.896143819153983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8.185,0,0.3600449892334242,48.4692,13.0,4.2307467255787055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9.195,0,0.36376347946253984,107.7622,23.0,4.126279742771203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
19.1,0,0.338310103694949,210.8586,13.0,7.230103154132765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
12.85,0,0.4965278643603539,42.9428,15.0,4.399706866064989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
11.15,0,0.31854025221836213,165.6526,20.0,5.069014636450635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
9.8,0,0.29677812978345264,216.785,20.0,5.538856879990433,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
12.857645184135976,1,0.5245586531172571,172.108,37.0,6.6342848630222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12.0,0,0.32448948330237004,181.2976,15.0,6.876160165865775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,1,0.6488839467607129,240.9538,37.0,4.037430907955471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.7,1,0.33792312362936144,144.6102,23.0,6.262771371022816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
17.1,0,0.31954398262061645,148.7392,25.0,5.328273336423914,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0,0.5107005047733476,91.083,37.0,2.7639560208354945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.7,1,0.33774817557920805,143.9102,25.0,5.406435526893613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
19.35,0,0.25563438612681894,120.8098,15.0,6.2714616330556705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
19.2,0,0.38906517500889237,178.9318,24.0,3.2353908763053565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
12.857645184135976,1,0.3690312153047105,150.9024,37.0,6.809776638706531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
18.25,0,0.3785219523467992,142.0154,25.0,5.733510381154359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
16.75,0,0.5060788099735902,86.1856,15.0,5.145842875994265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
17.1,0,0.3794006433400816,150.2392,24.0,4.239330804941059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.0,1,0.3112409260646135,61.422,20.0,4.143747760106803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7.17,1,0.3911584076546543,129.4968,20.0,6.279275609434998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
19.85,1,0.3269270817843173,61.9194,24.0,2.971567652513894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
12.857645184135976,0,0.39294345972057615,119.8782,37.0,3.4455079851047574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4.615,1,0.4672913368126488,231.93,20.0,5.893724371661134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7.63,1,0.5133200229396693,47.2402,13.0,4.673996364458593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
8.39,0,0.4937857405950007,163.4868,35.0,6.721786993609214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5.175,0,0.31253272318663156,33.5874,15.0,4.299853206868297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
16.0,0,0.46268987499631425,212.6902,35.0,4.302905365350084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
12.857645184135976,0,0.5124402900097121,159.8236,37.0,3.688508158999148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12.857645184135976,0,0.3117151376216366,256.7672,37.0,6.640732854644385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12.857645184135976,1,0.41900458714929134,217.6482,37.0,6.233882242153962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.5,1,0.3656412172805265,185.7898,13.0,5.922543525462657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
10.895,0,0.3298657029295257,131.3284,13.0,5.071331844788213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
12.857645184135976,1,0.24661525549759863,72.4038,37.0,3.3895972098087044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17.2,1,0.22901958859404947,163.1184,25.0,6.734098920667264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.85,0,0.35792862147573373,127.102,13.0,5.421243901453711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6.385,0,0.5196547387584445,109.1596,24.0,2.8802228401147514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11.65,0,0.2687106842793895,38.7164,23.0,4.211211444185987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17.7,1,0.34956874503487884,163.221,15.0,5.437283511620884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
9.1,1,0.43408539238706834,173.6054,23.0,4.395934916716121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15.5,1,0.501253940636885,176.0028,20.0,5.001394401744233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10.695,1,0.22553453813221988,75.2038,13.0,4.104978123325236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
16.6,0,0.46897719030187873,117.2466,23.0,5.716312577817909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.857645184135976,1,0.23100909492373287,173.8738,37.0,3.7520552979439827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13.15,1,0.549622803632454,170.8764,13.0,5.712851667697843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
11.5,1,0.3482639198901919,194.982,15.0,6.147644708587593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0,0.41662683060931166,160.792,37.0,6.3937246372548024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
12.857645184135976,1,0.5186110517294653,94.312,37.0,5.869334261289776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5.63,1,0.2905839837441074,106.1306,18.0,5.628359083548465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
19.2,1,0.4401938281700473,153.4314,13.0,5.482682496163451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
12.857645184135976,0,0.43205021457048287,189.9846,37.0,7.1733314869234865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
15.75,0,0.38013506971277167,194.4452,25.0,6.881865334809501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.5,0,0.31446856895666364,103.899,23.0,5.54739351300189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21.25,0,0.2557895762313255,185.2608,24.0,3.248786331333057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
12.857645184135976,0,0.5122554280209339,99.67,37.0,5.910936555498365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
18.85,0,0.5520765095587894,195.5136,13.0,5.406435526893613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20.1,0,0.3260002854201022,120.6782,18.0,5.0649507709903885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
11.395,0,0.2786657525235256,150.1708,23.0,5.967546202480068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.3,0,0.48123248083748443,64.6826,20.0,4.865949135817116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0,0.2407621374007477,222.3746,37.0,7.034844405427438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
12.8,0,0.5341219568363601,108.1938,24.0,3.934448842148089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6.8,0,0.334614827228899,47.5034,35.0,4.135627456560604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12.857645184135976,0,0.2753504512779193,133.7942,37.0,5.387256943981414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15.0,1,0.2996113485694992,220.3456,20.0,5.5655964171890275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
19.85,1,0.4342999688839485,167.6816,15.0,5.472011050943069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7.85,0,0.5465164588715895,144.6444,23.0,5.843167292197954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20.2,1,0.4956260812402501,96.9752,13.0,5.389608336404106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
11.85,0,0.5103696397541543,98.0726,20.0,5.414782299041882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6.135,1,0.4296759176963948,152.8366,25.0,6.046942713310704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.0,0,0.4024741873548476,177.737,35.0,5.644483733914417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
17.5,0,0.29719083670236046,255.1356,13.0,6.447905164943216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
12.15,0,0.509063794444287,246.346,15.0,4.449576623854487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
17.5,0,0.29950217063968254,261.691,18.0,6.592312045760573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12.857645184135976,1,0.3597142382478754,172.0422,37.0,6.800473592247031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12.857645184135976,0,0.4518301565128843,75.867,37.0,5.833877475788919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17.5,0,0.3750151413145593,103.799,15.0,4.902813884862979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
10.6,0,0.38428361525484833,233.6642,35.0,6.498837823989638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.145,0,0.2612119748079952,161.3578,20.0,4.891068051548915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0,0.2604089619167588,175.9686,37.0,7.10642852264832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20.7,1,0.42962012601828964,97.2042,25.0,5.361635050670365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,1,0.19135579633506042,173.5738,37.0,4.9799915795081535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
17.5,0,0.2969888820485661,252.6356,20.0,5.8833138494272275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
17.7,1,0.3490928453619323,161.921,23.0,5.646488258791421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8.6,1,0.37907939198624613,131.031,18.0,4.80531493321414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
17.7,1,0.4964718346565225,101.5674,13.0,5.320434196426314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
12.3,0,0.3336677436193126,116.8834,15.0,5.937786896407555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
6.26,0,0.37466684959795415,111.0228,24.0,3.387294084202792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
17.7,0,0.2326564530655328,167.6474,13.0,6.470404408157767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
18.25,0,0.23099207259015467,162.8894,13.0,4.318056022731592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5.8,0,0.5085068063559651,89.7172,13.0,5.302650057828569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
14.5,1,0.4004677631974201,262.7594,15.0,7.411338063900002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18.25,0,0.39276454287872326,162.5526,15.0,4.749931982903783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
